S0,m,r,T,corp,alpha,beta,omega,gamma,lambda,V,impl
110.938772244158,1.2,0.03,8,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0
110.938772244158,1.2,0.03,8,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0469
110.938772244158,0.8,0.03,19,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,23.1845777900982,0
110.938772244158,0.8,0.03,19,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,22.1877544488317,0.1875
110.938772244158,0.85,0.03,19,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,19.5681287095325,0
110.938772244158,0.85,0.03,19,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,16.6408158366237,0.1875
110.938772244158,0.9,0.03,19,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,16.4280723331382,0
110.938772244158,0.9,0.03,19,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,11.0938772244158,0.0938
110.938772244158,0.95,0.03,19,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,13.2911374410299,0
110.938772244158,0.95,0.03,19,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,5.54693861220792,0.0938
110.938772244158,1,0.03,19,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,10.1542025489216,0
110.938772244158,1,0.03,19,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0234
110.938772244158,1.05,0.03,19,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,7.01726765681336,0
110.938772244158,1.05,0.03,19,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0234
110.938772244158,1.1,0.03,19,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,3.88033276470508,0
110.938772244158,1.1,0.03,19,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0469
110.938772244158,1.15,0.03,19,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0.776207928493322,0
110.938772244158,1.15,0.03,19,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0469
110.938772244158,1.2,0.03,19,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0
110.938772244158,1.2,0.03,19,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0469
110.938772244158,0.8,0.03,40,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,22.1877544488317,0
110.938772244158,0.8,0.03,40,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,22.1877544488317,0.1875
110.938772244158,0.85,0.03,40,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,16.6408158366237,0
110.938772244158,0.85,0.03,40,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,16.6408158366237,0.1875
110.938772244158,0.9,0.03,40,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,11.3844410437321,0
110.938772244158,0.9,0.03,40,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,11.0938772244158,0.1875
110.938772244158,0.95,0.03,40,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,7.78787064299638,0
110.938772244158,0.95,0.03,40,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,5.54693861220792,0.0938
110.938772244158,1,0.03,40,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,5.43845652560895,0
110.938772244158,1,0.03,40,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0234
110.938772244158,1.05,0.03,40,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,3.73733921948968,0
110.938772244158,1.05,0.03,40,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0469
110.938772244158,1.1,0.03,40,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,2.06663341566035,0
110.938772244158,1.1,0.03,40,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0469
110.938772244158,1.15,0.03,40,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0.413401978592091,0
110.938772244158,1.15,0.03,40,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0469
110.938772244158,1.2,0.03,40,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0
110.938772244158,1.2,0.03,40,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0469
110.938772244158,0.8,0.03,61,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,22.1877544488317,0
110.938772244158,0.8,0.03,61,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,22.1877544488317,0.1875
110.938772244158,0.85,0.03,61,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,16.6408158366237,0
110.938772244158,0.85,0.03,61,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,16.6408158366237,0.1875
110.938772244158,0.9,0.03,61,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,11.0938772244158,0
110.938772244158,0.9,0.03,61,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,11.0938772244158,0.1875
110.938772244158,0.95,0.03,61,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,6.19005259314817,0
110.938772244158,0.95,0.03,61,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,5.54693861220792,0.0938
110.938772244158,1,0.03,61,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,3.48555141468003,0
110.938772244158,1,0.03,61,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0469
110.938772244158,1.05,0.03,61,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,2.01326431114704,0
110.938772244158,1.05,0.03,61,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0469
110.938772244158,1.1,0.03,61,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,1.10067201286758,0
110.938772244158,1.1,0.03,61,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0469
110.938772244158,1.15,0.03,61,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0.220174504318177,0
110.938772244158,1.15,0.03,61,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0469
110.938772244158,1.2,0.03,61,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0
110.938772244158,1.2,0.03,61,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0469
110.938772244158,0.8,0.03,124,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,22.1877544488317,0
110.938772244158,0.8,0.03,124,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,22.1877544488317,0.375
110.938772244158,0.85,0.03,124,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,16.6408158366237,0
110.938772244158,0.85,0.03,124,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,16.6408158366237,0.1875
110.938772244158,0.9,0.03,124,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,11.0938772244158,0
110.938772244158,0.9,0.03,124,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,11.0938772244158,0.1875
110.938772244158,0.95,0.03,124,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,5.54693861220792,0
110.938772244158,0.95,0.03,124,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,5.54693861220792,0.1875
110.938772244158,1,0.03,124,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,1.62379183369844,0
110.938772244158,1,0.03,124,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0469
110.938772244158,1.05,0.03,124,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0.526423034252581,0
110.938772244158,1.05,0.03,124,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0469
110.938772244158,1.1,0.03,124,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0.171089575414503,0
110.938772244158,1.1,0.03,124,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0469
110.938772244158,1.15,0.03,124,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0.0332621606269983,0
110.938772244158,1.15,0.03,124,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0469
110.938772244158,1.2,0.03,124,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0
110.938772244158,1.2,0.03,124,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0469
110.938772244158,0.8,0.03,178,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,22.1877544488317,0
110.938772244158,0.8,0.03,178,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,22.1877544488317,0.375
110.938772244158,0.85,0.03,178,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,16.6408158366237,0
110.938772244158,0.85,0.03,178,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,16.6408158366237,0.375
110.938772244158,0.9,0.03,178,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,11.0938772244158,0
110.938772244158,0.9,0.03,178,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,11.0938772244158,0.1875
110.938772244158,0.95,0.03,178,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,5.54693861220792,0
110.938772244158,0.95,0.03,178,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,5.54693861220792,0.1875
110.938772244158,1,0.03,178,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,1.16120309845518,0
110.938772244158,1,0.03,178,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0469
110.938772244158,1.05,0.03,178,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0.203036483436052,0
110.938772244158,1.05,0.03,178,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0469
110.938772244158,1.1,0.03,178,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0.0431092221845684,0
110.938772244158,1.1,0.03,178,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0469
110.938772244158,1.15,0.03,178,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0.00658253831679319,0
110.938772244158,1.15,0.03,178,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0469
110.938772244158,1.2,0.03,178,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0
110.938772244158,1.2,0.03,178,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0938
110.938772244158,0.8,0.03,250,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,22.1877544488317,0
110.938772244158,0.8,0.03,250,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,22.1877544488317,0.75
110.938772244158,0.85,0.03,250,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,16.6408158366237,0
110.938772244158,0.85,0.03,250,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,16.6408158366237,0.375
110.938772244158,0.9,0.03,250,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,11.0938772244158,0
110.938772244158,0.9,0.03,250,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,11.0938772244158,0.375
110.938772244158,0.95,0.03,250,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,5.54693861220792,0
110.938772244158,0.95,0.03,250,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,5.54693861220792,0.1875
110.938772244158,1,0.03,250,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0.75386393975295,0
110.938772244158,1,0.03,250,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0938
110.938772244158,1.05,0.03,250,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0.0701618037754824,0
110.938772244158,1.05,0.03,250,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0938
110.938772244158,1.1,0.03,250,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0.00760796050477466,0
110.938772244158,1.1,0.03,250,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0938
110.938772244158,1.15,0.03,250,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0.000759132028121859,0
110.938772244158,1.15,0.03,250,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0938
110.938772244158,1.2,0.03,250,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0
110.938772244158,1.2,0.03,250,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0938
110.938772244158,0.8,0.03,358,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,22.1877544488317,0
110.938772244158,0.8,0.03,358,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,22.1877544488317,0.75
110.938772244158,0.85,0.03,358,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,16.6408158366237,0
110.938772244158,0.85,0.03,358,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,16.6408158366237,0.75
110.938772244158,0.9,0.03,358,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,11.0938772244158,0
110.938772244158,0.9,0.03,358,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,11.0938772244158,0.375
110.938772244158,0.95,0.03,358,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,5.54693861220792,0
110.938772244158,0.95,0.03,358,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,5.54693861220792,0.375
110.938772244158,1,0.03,358,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0.394339376600419,0
110.938772244158,1,0.03,358,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0938
110.938772244158,1.05,0.03,358,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0.0181938865269349,0
110.938772244158,1.05,0.03,358,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0938
110.938772244158,1.1,0.03,358,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0.00059635466706706,0
110.938772244158,1.1,0.03,358,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0938
110.938772244158,1.15,0.03,358,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,2.97309956295134e-05,0
110.938772244158,1.15,0.03,358,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0938
110.938772244158,1.2,0.03,358,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0
110.938772244158,1.2,0.03,358,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0938
104.253235881228,0.8,0.03,2,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,35.5270744843988,0.3991
104.253235881228,0.8,0.03,2,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,20.8506471762455,0.1875
104.253235881228,0.85,0.03,2,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,30.6179744811821,0.3527
104.253235881228,0.85,0.03,2,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,15.6379853821841,0.1875
104.253235881228,0.9,0.03,2,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,25.7088744779655,0.3081
104.253235881228,0.9,0.03,2,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,10.4253235881228,0.0938
104.253235881228,0.95,0.03,2,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,20.7997744747488,0.265
104.253235881228,0.95,0.03,2,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,5.21266179406139,0.0938
104.253235881228,1,0.03,2,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,15.8906744715322,0.2221
104.253235881228,1,0.03,2,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0059
104.253235881228,1.05,0.03,2,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,10.9815744683155,0.1784
104.253235881228,1.05,0.03,2,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0234
104.253235881228,1.1,0.03,2,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,6.07247446509887,0.1304
104.253235881228,1.1,0.03,2,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0469
104.253235881228,1.15,0.03,2,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,1.21471210318775,0.0686
104.253235881228,1.15,0.03,2,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0469
104.253235881228,1.2,0.03,2,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0234
104.253235881228,1.2,0.03,2,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0469
104.253235881228,0.8,0.03,7,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,30.5784363877692,0
104.253235881228,0.8,0.03,7,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,20.8506471762455,0.1875
104.253235881228,0.85,0.03,7,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,26.3531348579323,0
104.253235881228,0.85,0.03,7,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,15.6379853821841,0.1875
104.253235881228,0.9,0.03,7,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,22.1278333280955,0
104.253235881228,0.9,0.03,7,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,10.4253235881228,0.0938
104.253235881228,0.95,0.03,7,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,17.9025317982586,0
104.253235881228,0.95,0.03,7,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,5.21266179406139,0.0938
104.253235881228,1,0.03,7,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,13.6772302684218,0
104.253235881228,1,0.03,7,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0117
104.253235881228,1.05,0.03,7,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,9.45192873858493,0
104.253235881228,1.05,0.03,7,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0234
104.253235881228,1.1,0.03,7,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,5.22662720874809,0
104.253235881228,1.1,0.03,7,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0469
104.253235881228,1.15,0.03,7,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,1.04551239627375,0
104.253235881228,1.15,0.03,7,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0469
104.253235881228,1.2,0.03,7,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0
104.253235881228,1.2,0.03,7,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0469
104.253235881228,0.8,0.03,18,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,22.1911268960928,0
104.253235881228,0.8,0.03,18,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,20.8506471762455,0.1875
104.253235881228,0.85,0.03,18,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,18.9459158111563,0
104.253235881228,0.85,0.03,18,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,15.6379853821841,0.1875
104.253235881228,0.9,0.03,18,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,15.9082245489938,0
104.253235881228,0.9,0.03,18,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,10.4253235881228,0.0938
104.253235881228,0.95,0.03,18,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,12.8705549982879,0
104.253235881228,0.95,0.03,18,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,5.21266179406139,0.0938
104.253235881228,1,0.03,18,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,9.83288544758194,0
104.253235881228,1,0.03,18,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0234
104.253235881228,1.05,0.03,18,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,6.795215896876,0
104.253235881228,1.05,0.03,18,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0234
104.253235881228,1.1,0.03,18,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,3.75754634617006,0
104.253235881228,1.1,0.03,18,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0469
104.253235881228,1.15,0.03,18,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0.751643675278485,0
104.253235881228,1.15,0.03,18,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0469
104.253235881228,1.2,0.03,18,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0
104.253235881228,1.2,0.03,18,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,0,0.0469
104.253235881228,0.8,0.03,39,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,20.8506471762455,0
104.253235881228,0.8,0.03,39,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,20.8506471762455,0.1875
104.253235881228,0.85,0.03,39,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,15.6379853821841,0
104.253235881228,0.85,0.03,39,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,15.6379853821841,0.1875
104.253235881228,0.9,0.03,39,1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,10.7628005121655,0
104.253235881228,0.9,0.03,39,-1,1.28185823971898e-06,0.827198038555425,7.87154176763932e-07,143.285357027882,0.594548170800603,10.4253235881228,0.1875
